job;marital;education;default;housing;loan;month;day_of_week;campaign;cons.conf.idx;euribor3m;nr.employed;y;log_age;log_duration
0;0;0;0;2;1;2;3;1;-42.0;4.153;5195.8;0;3.58351893845611;4.553876891600541
2;1;2;0;0;0;0;4;1;-46.2;1.266;5099.1;0;3.5553480614894135;4.962844630259907
0;0;0;1;0;0;1;4;4;-41.8;4.961;5228.1;0;3.5263605246161616;5.583496308781699
2;0;4;0;1;0;7;0;2;-47.1;1.479;5099.1;1;3.713572066704308;7.0925737159746784
10;0;3;0;1;0;0;2;1;-46.2;1.354;5099.1;0;3.4011973816621555;5.988961416889864
5;1;3;0;0;0;5;1;3;-36.1;4.964;5228.1;0;3.4011973816621555;4.859812404361672
1;1;1;0;0;0;0;3;9;-36.4;4.856;5191.0;0;3.6109179126442243;5.424950017481403
1;0;0;0;0;0;4;3;2;-42.7;4.955;5228.1;0;3.970291913552122;6.583409222158765
1;3;1;0;0;2;0;3;2;-46.2;1.344;5099.1;0;3.5263605246161616;5.910796644040527
2;1;2;0;0;0;0;0;4;-46.2;1.25;5099.1;0;3.332204510175204;4.77912349311153
3;1;2;0;1;0;1;1;1;-41.8;4.958;5228.1;0;3.367295829986474;5.849324779946859
2;0;2;0;0;0;2;0;4;-42.0;4.021;5195.8;0;3.784189633918261;5.8805329864007
7;0;1;0;0;2;4;0;2;-33.6;1.059;5076.2;1;4.02535169073515;5.730099782973574
0;1;0;0;0;0;1;2;3;-41.8;4.865;5228.1;0;3.6888794541139363;4.852030263919617
6;1;2;0;1;0;0;3;1;-46.2;1.344;5099.1;0;3.6109179126442243;4.672828834461906
7;0;2;0;0;0;0;3;1;-36.4;4.856;5191.0;0;4.04305126783455;6.643789733147672
0;1;3;0;1;0;5;1;3;-36.1;4.964;5228.1;0;3.6109179126442243;4.543294782270004
4;1;5;1;0;0;0;4;1;-36.4;4.86;5191.0;0;3.9512437185814275;4.110873864173311
2;1;2;0;1;2;5;0;3;-36.1;4.964;5228.1;0;3.5263605246161616;4.356708826689592
1;0;1;0;1;2;0;3;1;-36.4;4.857;5191.0;0;3.7612001156935624;5.568344503761097
0;1;6;0;1;0;6;0;2;-34.8;0.636;5008.7;0;3.5263605246161616;4.584967478670572
2;0;2;0;1;0;2;3;1;-42.0;4.153;5195.8;0;3.8918202981106265;5.093750200806762
2;1;1;0;0;0;1;1;3;-41.8;4.962;5228.1;0;3.2188758248682006;3.9889840465642745
1;0;1;0;1;2;4;4;1;-42.7;4.968;5228.1;0;3.6375861597263857;4.30406509320417
9;2;1;0;1;2;1;4;1;-41.8;4.866;5228.1;0;3.6888794541139363;5.54907608489522
5;1;2;0;1;0;2;3;1;-42.0;4.153;5195.8;0;3.4339872044851463;5.556828061699537
5;0;3;0;1;0;0;3;1;-36.4;4.857;5191.0;0;3.367295829986474;4.1588830833596715
2;0;2;0;0;0;4;4;10;-42.7;4.962;5228.1;0;4.04305126783455;4.290459441148391
6;0;2;0;1;0;0;0;1;-46.2;1.313;5099.1;0;3.6375861597263857;6.263398262591624
2;1;2;0;0;0;2;1;2;-42.0;4.12;5195.8;0;3.871201010907891;5.3471075307174685
2;1;2;0;1;0;5;1;1;-36.1;4.965;5228.1;1;3.4657359027997265;6.71295620067707
4;0;2;0;0;0;3;2;2;-29.8;0.771;5017.5;0;3.4011973816621555;4.634728988229636
7;2;5;1;0;2;1;4;2;-41.8;4.961;5228.1;0;3.9512437185814275;3.258096538021482
1;2;1;0;1;0;0;0;1;-46.2;1.25;5099.1;0;3.5263605246161616;4.189654742026425
5;0;3;0;1;0;1;4;1;-41.8;4.961;5228.1;0;3.6109179126442243;4.564348191467836
5;2;1;0;0;0;5;1;5;-36.1;4.964;5228.1;0;3.8501476017100584;4.02535169073515
2;0;6;0;0;0;9;1;2;-33.0;0.706;5023.5;1;4.04305126783455;5.968707559985366
2;0;2;0;0;0;5;2;3;-38.3;0.898;4991.6;0;3.332204510175204;5.420534999272286
2;0;2;1;0;0;1;1;2;-40.8;1.26;5076.2;1;4.110873864173311;6.98100574072173
2;0;2;0;0;0;0;3;1;-46.2;1.266;5099.1;1;3.4965075614664802;5.10594547390058
5;0;3;0;1;0;1;1;9;-41.8;4.959;5228.1;0;3.58351893845611;5.209486152841421
1;0;0;1;0;0;1;0;4;-41.8;4.959;5228.1;0;3.970291913552122;2.1972245773362196
0;0;6;0;1;0;0;1;2;-36.4;4.859;5191.0;0;3.58351893845611;6.729824070489475
4;0;2;0;0;2;1;2;1;-41.8;4.865;5228.1;0;3.4339872044851463;6.139884552226255
6;2;0;1;0;0;1;2;2;-41.8;4.96;5228.1;0;3.784189633918261;4.290459441148391
0;0;0;0;0;0;0;4;1;-46.2;1.327;5099.1;0;3.6109179126442243;5.602118820879701
5;1;2;0;0;2;5;1;2;-36.1;4.965;5228.1;0;3.4657359027997265;4.532599493153256
0;0;1;1;0;0;0;2;3;-36.4;4.857;5191.0;0;3.784189633918261;4.290459441148391
6;1;2;0;0;0;0;0;2;-46.2;1.313;5099.1;0;3.367295829986474;6.148468295917647
6;2;6;0;1;2;2;2;1;-42.0;4.191;5195.8;0;3.6109179126442243;4.30406509320417
7;0;5;1;1;2;4;2;2;-42.7;4.962;5228.1;0;3.871201010907891;6.659293919683638
0;0;4;1;0;0;1;3;1;-41.8;4.864;5228.1;0;3.6375861597263857;5.552959584921617
0;0;5;1;1;0;7;2;3;-47.1;1.405;5099.1;0;3.713572066704308;5.2832037287379885
8;0;5;0;0;0;4;4;3;-42.7;4.966;5228.1;0;4.04305126783455;5.942799375126701
0;0;0;0;1;0;1;0;3;-41.8;4.959;5228.1;0;3.5553480614894135;2.70805020110221
0;0;0;0;0;0;7;0;1;-47.1;1.405;5099.1;0;3.5263605246161616;5.3471075307174685
3;0;0;0;0;0;1;0;2;-41.8;4.967;5228.1;0;3.912023005428146;4.406719247264253
6;0;2;0;1;0;7;4;1;-47.1;1.41;5099.1;0;3.8918202981106265;5.666426688112432
0;0;0;0;1;0;0;1;1;-46.2;1.334;5099.1;0;3.332204510175204;6.3080984415095305
2;1;6;1;1;0;4;3;1;-42.7;4.961;5228.1;0;3.970291913552122;5.209486152841421
2;1;3;1;0;0;0;3;4;-36.4;4.857;5191.0;0;3.5553480614894135;5.863631175598097
5;0;3;0;1;0;3;4;1;-37.5;0.879;4963.6;0;4.174387269895637;5.572154032177765
0;0;0;0;0;0;7;4;3;-47.1;1.41;5099.1;0;3.258096538021482;4.343805421853684
0;2;0;0;0;2;4;2;3;-42.7;4.962;5228.1;0;4.02535169073515;4.812184355372417
8;0;0;0;0;0;2;0;4;-42.0;4.021;5195.8;0;3.6635616461296463;5.0106352940962555
2;1;1;0;0;0;4;2;3;-42.7;4.96;5228.1;0;3.1354942159291497;3.5263605246161616
2;1;2;0;1;0;5;4;2;-36.1;4.968;5228.1;0;3.4657359027997265;5.0689042022202315
2;1;2;0;0;0;5;4;1;-31.4;0.883;5076.2;0;3.5553480614894135;6.670766320845874
6;0;2;0;1;0;4;4;1;-42.7;4.962;5228.1;0;3.912023005428146;6.476972362889683
6;0;3;0;2;1;0;0;2;-36.4;4.855;5191.0;0;3.9512437185814275;4.90527477843843
7;2;2;0;0;0;0;2;4;-36.4;4.858;5191.0;0;4.060443010546419;4.418840607796598
0;2;3;0;0;0;2;4;1;-42.0;4.076;5195.8;0;3.6109179126442243;4.31748811353631
5;0;3;0;0;0;0;1;3;-36.4;4.858;5191.0;0;3.9889840465642745;5.0106352940962555
2;0;2;0;1;0;5;2;1;-31.4;0.861;5076.2;0;4.0943445622221;4.890349128221754
0;0;0;0;0;0;4;1;1;-42.7;4.962;5228.1;0;3.4011973816621555;5.389071729816501
0;0;0;0;1;0;7;4;1;-47.1;1.41;5099.1;0;3.5263605246161616;5.455321115357702
0;0;1;0;0;0;1;2;3;-41.8;4.96;5228.1;0;3.4011973816621555;3.4657359027997265
0;0;0;1;0;0;0;0;2;-36.4;4.864;5191.0;0;3.7612001156935624;5.420534999272286
0;0;5;0;0;0;0;1;3;-46.2;1.334;5099.1;0;3.6109179126442243;5.099866427824199
5;0;1;0;1;0;0;2;1;-46.2;1.299;5099.1;0;3.5263605246161616;5.849324779946859
2;0;1;0;2;1;2;2;1;-30.1;0.714;5017.5;0;3.4011973816621555;4.6443908991413725
5;0;4;0;0;0;2;4;8;-42.0;4.076;5195.8;0;3.4339872044851463;3.9318256327243257
1;0;1;0;0;0;0;1;2;-46.2;1.281;5099.1;1;3.713572066704308;5.749392985908253
2;0;2;0;1;0;2;4;2;-42.0;4.076;5195.8;0;3.871201010907891;5.697093486505405
11;1;1;0;1;0;8;2;1;-26.9;0.739;5017.5;1;3.044522437723423;5.793013608384144
2;0;6;0;1;0;0;3;1;-36.4;4.857;5191.0;0;3.7376696182833684;5.3981627015177525
0;0;4;0;0;0;4;1;1;-42.7;4.963;5228.1;0;3.6375861597263857;5.420534999272286
4;0;2;0;0;0;0;2;5;-36.4;4.857;5191.0;0;3.7376696182833684;6.90975328164481
5;0;3;1;0;0;0;4;1;-36.4;4.86;5191.0;0;3.6888794541139363;4.653960350157523
2;0;2;0;1;0;1;3;2;-39.8;0.761;4991.6;0;3.4965075614664802;5.655991810819852
2;2;2;1;0;0;0;2;1;-46.2;1.244;5099.1;0;3.6109179126442243;5.438079308923196
0;1;1;0;1;0;6;1;1;-34.8;0.655;5008.7;1;3.6375861597263857;4.948759890378168
6;2;2;0;1;0;2;2;1;-42.0;4.191;5195.8;0;3.9512437185814275;6.359573868672378
5;1;3;0;0;0;5;0;3;-36.1;4.963;5228.1;0;3.784189633918261;4.553876891600541
5;1;1;0;1;0;0;1;1;-36.4;4.857;5191.0;0;3.6375861597263857;5.0238805208462765
1;1;1;0;0;0;1;1;1;-41.8;4.962;5228.1;0;3.1780538303479458;6.115892125483034
5;1;3;0;0;2;4;4;1;-42.7;4.968;5228.1;0;3.4657359027997265;5.455321115357702
1;0;1;0;1;0;0;3;1;-36.4;4.857;5191.0;0;3.4657359027997265;5.087596335232384
1;0;6;0;1;2;1;2;1;-40.8;1.26;5076.2;1;3.784189633918261;5.017279836814924
1;1;2;1;0;0;2;4;3;-42.0;4.076;5195.8;0;3.6635616461296463;3.7612001156935624
0;0;5;1;0;0;4;0;1;-42.7;4.962;5228.1;0;4.04305126783455;5.030437921392435
2;0;2;0;0;0;7;0;1;-47.1;1.4;5099.1;1;3.912023005428146;5.075173815233827
1;0;5;1;0;0;0;1;1;-36.4;4.857;5191.0;1;3.912023005428146;6.2285110035911835
6;0;2;1;0;2;5;0;4;-36.1;4.964;5228.1;0;3.58351893845611;6.230481447578482
1;2;1;0;1;0;1;0;2;-41.8;4.959;5228.1;0;3.6888794541139363;5.043425116919247
0;0;4;0;0;2;0;4;1;-36.4;4.855;5191.0;0;3.8501476017100584;4.532599493153256
11;1;6;1;0;0;0;2;2;-46.2;1.244;5099.1;0;3.58351893845611;6.340359303727752
2;1;1;0;0;0;5;3;1;-36.1;4.963;5228.1;0;3.4965075614664802;5.117993812416755
2;1;1;0;0;0;4;2;1;-42.7;4.96;5228.1;0;3.295836866004329;4.718498871295094
7;0;2;1;1;0;5;2;2;-36.1;4.97;5228.1;0;4.0943445622221;6.063785208687608
3;0;2;1;0;0;2;2;1;-42.0;4.191;5195.8;0;3.6109179126442243;5.3706380281276624
6;0;1;0;0;0;2;3;1;-42.0;4.153;5195.8;0;3.5553480614894135;5.0689042022202315
2;0;5;0;0;0;0;1;3;-46.2;1.281;5099.1;0;3.8918202981106265;3.7612001156935624
2;2;2;0;1;0;4;1;5;-42.7;4.963;5228.1;0;3.6888794541139363;5.2574953720277815
0;0;0;1;0;0;0;3;1;-46.2;1.344;5099.1;0;3.7612001156935624;6.300785794663244
6;0;2;0;1;0;5;2;3;-36.1;4.965;5228.1;0;3.4965075614664802;5.25227342804663
2;1;1;0;1;0;1;0;1;-41.8;4.967;5228.1;0;3.6888794541139363;4.574710978503383
0;0;5;1;0;0;4;2;2;-42.7;4.96;5228.1;0;4.060443010546419;4.454347296253507
5;2;3;0;0;0;4;3;5;-42.7;4.961;5228.1;0;3.828641396489095;5.958424693029782
0;0;4;0;0;0;0;2;2;-36.4;4.858;5191.0;0;3.6375861597263857;5.3981627015177525
1;2;1;0;1;0;0;1;1;-36.4;4.856;5191.0;0;3.8501476017100584;6.042632833682381
2;0;3;0;0;2;5;0;1;-36.1;4.964;5228.1;0;4.07753744390572;7.123672785204607
1;0;0;0;1;2;1;4;1;-41.8;4.958;5228.1;0;3.5553480614894135;4.584967478670572
2;1;2;0;0;0;5;3;5;-36.1;4.963;5228.1;0;3.367295829986474;4.718498871295094
6;0;3;0;0;0;2;0;1;-42.0;4.021;5195.8;0;3.912023005428146;5.942799375126701
6;2;2;0;0;0;2;4;6;-42.0;4.076;5195.8;0;3.6635616461296463;2.302585092994046
2;1;3;0;1;2;0;0;4;-46.2;1.25;5099.1;0;3.4657359027997265;1.791759469228055
5;0;2;0;1;2;0;1;2;-36.4;4.857;5191.0;0;3.4339872044851463;4.8283137373023015
1;0;1;0;0;0;1;2;6;-41.8;4.96;5228.1;0;3.1780538303479458;5.697093486505405
1;0;1;1;0;2;1;3;1;-41.8;4.961;5228.1;0;3.713572066704308;3.4339872044851463
1;1;1;0;0;0;1;2;2;-40.8;1.26;5076.2;0;3.091042453358316;4.543294782270004
4;1;2;0;1;0;1;2;2;-40.8;1.266;5076.2;0;3.332204510175204;5.921578419643816
2;0;0;0;0;0;4;1;3;-42.7;4.962;5228.1;0;3.713572066704308;4.787491742782046
0;0;0;1;1;0;4;4;1;-42.7;4.963;5228.1;0;3.58351893845611;5.384495062789089
2;2;2;0;0;0;6;4;1;-34.8;0.65;5008.7;0;3.970291913552122;5.429345628954441
3;0;5;1;0;0;0;1;1;-36.4;4.859;5191.0;0;3.332204510175204;4.962844630259907
6;2;1;0;1;0;5;2;1;-31.4;0.861;5076.2;1;4.127134385045092;6.003887067106539
2;2;2;1;0;2;4;3;9;-42.7;4.962;5228.1;0;3.9512437185814275;5.303304908059076
2;2;2;0;0;0;0;4;1;-46.2;1.327;5099.1;1;3.332204510175204;7.045776576879511
0;1;4;0;1;0;2;0;2;-42.0;4.021;5195.8;0;3.367295829986474;4.23410650459726
0;2;0;0;0;0;0;3;6;-36.4;4.856;5191.0;0;3.6635616461296463;5.204006687076795
5;1;2;1;1;2;8;0;1;-26.9;0.72;5017.5;1;3.6635616461296463;4.8283137373023015
2;0;3;0;0;0;7;4;1;-47.1;1.365;5099.1;1;4.0943445622221;6.3473892096560105
5;0;3;0;0;0;0;2;3;-46.2;1.354;5099.1;0;3.4965075614664802;5.966146739123692
0;0;4;0;1;2;2;1;2;-42.0;4.12;5195.8;0;3.4657359027997265;5.236441962829949
4;0;3;0;0;0;0;3;1;-36.4;4.856;5191.0;0;3.8918202981106265;5.365976015021851
2;0;1;0;1;0;0;1;3;-36.4;4.857;5191.0;0;3.4339872044851463;6.150602768446279
8;0;1;0;0;0;4;0;2;-42.7;4.963;5228.1;0;3.295836866004329;5.241747015059643
1;0;1;0;1;0;7;3;2;-47.1;1.384;5099.1;0;3.6375861597263857;5.225746673713202
2;0;2;0;1;0;5;4;3;-36.1;4.968;5228.1;0;3.4339872044851463;4.718498871295094
6;1;1;0;1;0;4;1;4;-42.7;4.963;5228.1;0;3.6888794541139363;4.543294782270004
2;0;1;0;0;0;2;3;5;-30.1;0.715;5017.5;1;3.332204510175204;5.537334267018537
2;0;1;0;1;0;3;4;1;-29.8;0.778;5017.5;0;4.02535169073515;5.62040086571715
2;1;2;0;1;0;4;0;2;-42.7;4.963;5228.1;0;3.5553480614894135;5.799092654460526
6;0;0;0;0;2;2;0;2;-42.0;4.021;5195.8;0;4.02535169073515;4.127134385045092
5;2;3;0;0;0;5;3;2;-36.1;4.966;5228.1;0;3.5553480614894135;6.284134161070802
2;2;0;0;0;0;0;0;1;-46.2;1.313;5099.1;0;3.828641396489095;5.616771097666572
0;0;0;0;0;2;0;1;1;-46.2;1.334;5099.1;0;3.4657359027997265;5.438079308923196
1;1;6;0;1;0;7;0;1;-47.1;1.405;5099.1;1;3.8066624897703196;6.293419278846481
6;2;4;1;0;0;0;4;5;-36.4;4.855;5191.0;0;3.5263605246161616;5.602118820879701
8;2;5;0;0;0;2;4;1;-42.0;4.076;5195.8;0;4.02535169073515;5.356586274672012
5;1;3;0;1;0;4;2;2;-42.7;4.96;5228.1;1;3.6635616461296463;6.424869023905388
6;1;2;0;0;0;0;0;2;-36.4;4.855;5191.0;0;3.912023005428146;5.214935757608986
9;2;0;0;1;0;4;2;7;-42.7;4.962;5228.1;0;3.7612001156935624;5.986452005284438
7;0;1;0;0;0;5;0;3;-36.1;4.966;5228.1;0;3.9512437185814275;5.680172609017068
5;0;2;0;1;0;5;1;4;-31.4;0.879;5076.2;0;4.07753744390572;4.77912349311153
0;0;5;0;0;0;0;3;1;-46.2;1.291;5099.1;0;3.295836866004329;5.556828061699537
9;0;0;0;0;0;2;1;1;-42.0;4.12;5195.8;0;3.4965075614664802;3.713572066704308
8;0;3;0;0;2;1;2;5;-41.8;4.865;5228.1;0;3.8501476017100584;4.882801922586371
0;1;1;1;0;0;1;3;2;-41.8;4.864;5228.1;0;3.4339872044851463;5.231108616854587
0;0;0;1;2;1;0;3;1;-46.2;1.344;5099.1;0;3.7612001156935624;4.812184355372417
0;1;0;1;1;0;0;2;1;-36.4;4.857;5191.0;0;3.5263605246161616;5.666426688112432
1;0;1;0;0;0;2;3;1;-42.0;4.153;5195.8;0;3.912023005428146;4.499809670330265
2;0;2;0;0;0;5;3;6;-36.1;4.966;5228.1;0;3.4339872044851463;4.1588830833596715
1;2;5;0;1;0;7;4;1;-47.1;1.41;5099.1;0;3.8066624897703196;5.69035945432406
5;0;3;0;0;0;3;4;2;-37.5;0.878;4963.6;0;3.5553480614894135;5.966146739123692
0;0;5;1;1;0;1;1;1;-40.8;1.26;5076.2;1;4.07753744390572;5.8289456176102075
5;0;2;0;1;2;5;1;1;-36.1;4.965;5228.1;0;3.367295829986474;4.382026634673881
2;1;2;0;0;0;0;4;2;-36.4;4.855;5191.0;0;3.332204510175204;5.973809611869261
2;0;1;0;0;0;2;2;1;-42.0;4.191;5195.8;0;3.8066624897703196;6.267200548541362
5;1;2;0;1;0;7;0;2;-47.1;1.405;5099.1;0;3.8501476017100584;4.74493212836325
4;0;2;0;0;0;5;3;1;-36.1;4.966;5228.1;0;3.713572066704308;4.5217885770490405
6;0;1;0;1;0;5;1;3;-36.1;4.967;5228.1;0;3.7376696182833684;6.376726947898627
5;1;2;0;0;0;5;3;4;-36.1;4.966;5228.1;1;3.4657359027997265;6.4692503167957724
0;0;4;0;0;0;4;0;2;-42.7;4.963;5228.1;0;3.4657359027997265;5.5254529391317835
0;0;1;0;1;0;0;3;1;-36.4;4.857;5191.0;0;3.4965075614664802;5.793013608384144
6;0;6;1;1;0;7;4;1;-47.1;1.41;5099.1;0;3.7612001156935624;5.176149732573829
0;0;2;0;1;2;0;0;4;-46.2;1.313;5099.1;0;3.5263605246161616;5.337538079701318
8;0;5;1;1;0;5;3;6;-36.1;4.965;5228.1;0;4.07753744390572;4.343805421853684
2;0;2;0;0;0;2;4;2;-42.0;4.076;5195.8;0;3.4339872044851463;5.3471075307174685
2;1;2;0;0;2;1;2;1;-40.8;1.26;5076.2;0;3.1780538303479458;4.30406509320417
0;1;0;0;1;0;4;4;1;-42.7;4.958;5228.1;0;3.295836866004329;5.648974238161206
1;0;1;0;0;0;0;0;2;-46.2;1.25;5099.1;0;3.6109179126442243;4.394449154672439
4;0;2;0;0;0;2;0;1;-42.0;4.021;5195.8;0;3.970291913552122;7.107425474110705
0;0;0;0;0;0;1;1;4;-41.8;4.962;5228.1;1;3.4339872044851463;6.556778356158042
5;0;3;0;1;0;4;0;2;-42.7;4.963;5228.1;0;4.02535169073515;5.278114659230517
5;0;1;0;2;1;5;0;1;-36.1;4.963;5228.1;0;3.5553480614894135;5.14166355650266
7;0;3;1;1;0;5;3;2;-31.4;0.838;5076.2;1;3.9889840465642745;4.553876891600541
3;0;0;1;0;2;0;4;2;-46.2;1.266;5099.1;0;3.6635616461296463;5.062595033026967
6;0;0;0;0;0;5;1;1;-36.1;4.965;5228.1;0;3.784189633918261;5.560681631015528
5;0;3;0;0;2;4;2;3;-42.7;4.96;5228.1;0;3.8918202981106265;4.248495242049359
6;0;5;0;1;2;1;4;1;-41.8;4.961;5228.1;0;3.8501476017100584;5.375278407684165
0;1;4;0;1;0;0;0;4;-46.2;1.25;5099.1;0;3.4011973816621555;4.5217885770490405
2;1;1;0;1;0;0;1;4;-46.2;1.281;5099.1;0;3.367295829986474;5.438079308923196
5;1;3;0;0;0;4;2;3;-42.7;4.96;5228.1;0;3.6635616461296463;5.484796933490655
3;0;2;0;0;0;0;0;2;-36.4;4.857;5191.0;0;3.4965075614664802;4.90527477843843
5;0;2;0;1;0;1;4;1;-41.8;4.958;5228.1;0;3.4657359027997265;5.638354669333745
5;0;6;0;1;0;7;0;1;-47.1;1.405;5099.1;1;3.8918202981106265;5.934894195619588
2;0;2;0;0;0;4;4;1;-42.7;4.963;5228.1;0;3.4657359027997265;4.969813299576001
2;2;1;0;0;0;2;0;2;-42.0;4.021;5195.8;0;3.9512437185814275;4.844187086458591
1;2;1;1;1;2;4;0;2;-42.7;4.957;5228.1;1;3.332204510175204;5.627621113690637
2;1;2;0;0;0;5;1;2;-36.1;4.964;5228.1;0;3.367295829986474;4.477336814478207
6;0;1;0;1;0;0;1;1;-46.2;1.27;5099.1;0;3.8501476017100584;5.641907070938114
2;0;1;1;1;0;0;3;1;-36.4;4.856;5191.0;0;3.58351893845611;3.044522437723423
0;1;0;0;1;0;4;4;4;-40.3;0.846;4991.6;1;3.1354942159291497;5.521460917862246
5;2;5;0;0;0;1;0;2;-41.8;4.947;5228.1;0;4.07753744390572;4.90527477843843
10;1;1;0;0;0;4;1;3;-42.7;4.963;5228.1;0;3.8066624897703196;4.418840607796598
0;0;4;0;1;0;0;4;7;-46.2;1.266;5099.1;0;3.367295829986474;2.772588722239781
7;2;1;0;0;2;9;2;6;-33.0;0.715;5023.5;0;4.30406509320417;4.477336814478207
7;0;5;0;0;2;2;4;1;-30.1;0.714;5017.5;1;4.189654742026425;7.027314514039777
2;0;1;0;1;0;2;2;1;-42.0;4.191;5195.8;0;3.828641396489095;6.222576268071369
0;1;6;1;1;0;0;1;3;-36.4;4.857;5191.0;0;3.7612001156935624;5.700443573390687
6;0;2;0;0;0;0;4;2;-46.2;1.327;5099.1;0;3.828641396489095;5.680172609017068
2;0;1;1;1;0;0;1;1;-36.4;4.858;5191.0;0;3.8918202981106265;4.9344739331306915
6;1;2;0;1;0;4;0;3;-42.7;4.957;5228.1;0;3.332204510175204;5.676753802268282
9;1;2;0;1;0;1;2;4;-41.8;4.865;5228.1;0;3.5263605246161616;6.013715156042802
5;0;0;1;0;2;1;0;2;-41.8;4.959;5228.1;0;3.7612001156935624;6.706862336602747
0;0;5;0;1;0;4;3;5;-42.7;4.961;5228.1;0;3.8066624897703196;5.056245805348308
5;2;3;0;1;0;0;2;1;-46.2;1.244;5099.1;0;3.828641396489095;4.356708826689592
6;0;2;0;1;0;2;1;2;-42.0;4.12;5195.8;0;3.58351893845611;5.420534999272286
0;0;5;0;1;0;2;4;1;-42.0;4.076;5195.8;0;3.784189633918261;4.672828834461906
5;0;2;0;0;0;7;0;1;-47.1;1.479;5099.1;0;3.4011973816621555;4.634728988229636
5;0;3;1;1;0;5;1;2;-36.1;4.964;5228.1;0;3.7376696182833684;4.477336814478207
2;2;2;0;1;0;0;3;3;-46.2;1.291;5099.1;1;3.871201010907891;6.967909201801884
0;1;0;1;0;0;4;4;1;-42.7;4.963;5228.1;0;3.5263605246161616;6.331501849893691
1;0;5;0;1;0;0;0;1;-36.4;4.864;5191.0;0;3.4965075614664802;4.060443010546419
5;0;3;0;0;0;5;4;3;-36.1;4.963;5228.1;0;3.6888794541139363;5.049856007249537
1;0;1;0;1;0;0;3;4;-46.2;1.344;5099.1;0;3.6109179126442243;5.056245805348308
5;1;3;0;0;0;5;2;1;-36.1;4.963;5228.1;0;3.4011973816621555;5.25227342804663
6;2;2;0;0;0;1;1;1;-40.8;1.26;5076.2;0;3.4965075614664802;4.143134726391533
5;1;1;0;0;0;0;3;2;-46.2;1.291;5099.1;0;3.4657359027997265;5.8888779583328805
5;0;4;1;0;0;1;2;2;-41.8;4.961;5228.1;0;3.784189633918261;5.075173815233827
7;2;2;0;0;0;0;0;1;-36.4;4.855;5191.0;0;4.060443010546419;6.715383386334681
1;1;1;0;1;0;1;0;4;-41.8;4.967;5228.1;0;3.7376696182833684;5.332718793265369
1;0;0;0;1;0;4;3;2;-42.7;4.962;5228.1;0;3.828641396489095;6.4457198193855785
6;0;1;0;1;0;0;0;3;-40.0;0.682;5008.7;1;3.6109179126442243;5.676753802268282
0;0;3;0;0;0;0;4;3;-36.4;4.855;5191.0;0;3.6109179126442243;4.718498871295094
1;0;0;0;1;0;0;1;1;-46.2;1.334;5099.1;1;3.828641396489095;6.891625897052253
2;3;2;0;0;0;4;4;1;-42.7;4.958;5228.1;0;3.5263605246161616;5.493061443340548
1;0;1;0;1;0;4;4;1;-42.7;4.968;5228.1;0;3.828641396489095;4.5217885770490405
6;0;2;0;1;0;0;2;1;-46.2;1.244;5099.1;0;3.6109179126442243;6.302618975744905
2;0;2;0;1;0;1;2;1;-41.8;4.961;5228.1;0;3.58351893845611;5.293304824724492
5;0;3;0;0;0;2;4;1;-42.0;4.076;5195.8;0;3.4657359027997265;5.91350300563827
3;0;1;0;0;0;5;3;5;-36.1;4.965;5228.1;0;3.828641396489095;6.075346031088684
3;2;2;1;1;2;0;2;2;-36.4;4.857;5191.0;0;3.9318256327243257;4.718498871295094
11;1;5;0;0;2;4;0;1;-42.7;4.963;5228.1;0;3.1780538303479458;4.04305126783455
2;0;0;1;0;0;0;0;3;-36.4;4.864;5191.0;0;3.970291913552122;5.123963979403259
9;0;4;0;0;0;2;4;4;-42.0;4.076;5195.8;0;3.828641396489095;4.727387818712341
0;0;0;1;2;1;0;3;2;-36.4;4.856;5191.0;0;3.9318256327243257;6.18826412308259
5;0;6;0;0;0;0;3;2;-36.4;4.857;5191.0;0;4.02535169073515;5.159055299214529
2;1;1;0;0;0;0;3;5;-46.2;1.291;5099.1;0;3.5553480614894135;2.5649493574615367
5;0;3;1;0;2;5;4;3;-36.1;4.963;5228.1;0;3.5263605246161616;5.241747015059643
4;0;0;0;1;0;0;1;4;-46.2;1.334;5099.1;0;3.6375861597263857;5.598421958998375
1;1;3;1;0;0;2;3;2;-42.0;4.153;5195.8;0;3.5553480614894135;4.736198448394496
2;0;1;1;0;0;0;0;9;-46.2;1.313;5099.1;0;3.4657359027997265;2.833213344056216
0;0;0;0;1;0;2;3;1;-42.0;4.153;5195.8;0;3.6375861597263857;5.3612921657094255
6;2;2;0;0;0;1;2;8;-41.8;4.96;5228.1;0;3.784189633918261;4.564348191467836
9;1;3;0;1;0;1;0;2;-41.8;4.959;5228.1;0;3.6109179126442243;5.976350909297934
0;1;6;0;1;0;4;3;3;-42.7;4.961;5228.1;0;3.1780538303479458;4.127134385045092
2;0;1;1;1;0;4;0;1;-42.7;4.963;5228.1;0;3.5553480614894135;6.111467339502679
2;1;2;0;0;0;5;3;3;-36.1;4.963;5228.1;0;3.4011973816621555;5.955837369464831
5;1;3;0;1;0;5;2;2;-36.1;4.963;5228.1;0;3.4965075614664802;5.583496308781699
0;0;5;1;0;2;2;3;3;-42.0;4.153;5195.8;0;3.7612001156935624;5.517452896464707
2;0;2;0;0;2;1;1;3;-41.8;4.962;5228.1;0;3.713572066704308;6.687108607866515
